timestamp,open,high,low,close,volume
1756132620000,644.22,644.35,644.22,644.35,829
1756132680000,644.34,644.36,644.33,644.33,864
1756132740000,644.25,644.25,644.15,644.16,2147
1756132800000,644.15,644.15,643.98,643.98,1184
1756132860000,643.98,644.15,643.97,644.15,442
1756132920000,644.075,644.075,643.945,643.945,680
1756132980000,643.92,643.92,643.805,643.805,1732
1756133040000,643.77,644.01,643.77,643.99,4529
1756133100000,643.95,643.955,643.79,643.79,1574
1756133160000,643.75,643.89,643.75,643.84,498
1756133220000,643.87,643.99,643.87,643.95,535
1756133280000,643.99,644.15,643.99,644.13,2806
1756133340000,644.15,644.4,644.15,644.4,3095
1756133400000,644.37,644.42,644.255,644.42,1441
1756133460000,644.29,644.39,644.29,644.34,4008
1756133520000,644.31,644.32,644.29,644.32,777
1756133580000,644.18,644.27,644.16,644.22,1746
1756133640000,644.25,644.265,644.24,644.24,803
1756133700000,644.26,644.26,644.02,644.02,3247
1756133760000,644.01,644.14,644.01,644.14,758
1756133820000,644.29,644.305,644.29,644.3,1724
1756133880000,644.415,644.415,644.335,644.335,844
1756133940000,644.41,644.46,644.41,644.42,955
1756134000000,644.37,644.37,644.24,644.32,3625
1756134060000,644.41,644.42,644.31,644.34,1262
1756134120000,644.32,644.36,644.32,644.36,442
1756134180000,644.37,644.46,644.37,644.46,347
1756134240000,644.48,644.53,644.46,644.53,1003
1756134300000,644.54,644.61,644.44,644.44,1948
1756134360000,644.5,644.575,644.49,644.5,1317
1756134420000,644.42,644.42,644.42,644.42,275
1756134480000,644.505,644.525,644.505,644.52,501
1756134540000,644.505,644.6,644.49,644.6,760
1756134600000,644.63,644.63,644.43,644.43,3171
1756134660000,644.455,644.72,644.455,644.72,1587
1756134720000,644.73,644.79,644.71,644.71,829
1756134780000,644.64,644.685,644.62,644.68,4048
1756134840000,644.7,644.7,644.66,644.7,702
1756134900000,644.77,644.77,644.7,644.745,1098
1756134960000,644.775,644.845,644.775,644.81,1990
1756135020000,644.85,644.87,644.85,644.87,685
1756135080000,644.865,644.865,644.81,644.84,597
1756135140000,644.79,644.8,644.74,644.74,1257
1756135200000,644.77,644.795,644.76,644.76,770
1756135260000,644.78,644.99,644.78,644.99,570
1756135320000,645.03,645.03,644.995,644.995,627
1756135380000,644.975,645.03,644.965,645.03,761
1756135440000,644.985,644.985,644.925,644.93,2393
1756135500000,644.985,645.005,644.975,645,1719
1756135560000,644.98,644.98,644.98,644.98,534
1756135620000,645.015,645.015,645.01,645.01,631
1756135680000,645.015,645.015,644.98,645.015,1394
1756135740000,644.91,644.965,644.89,644.965,1571
1756135800000,644.96,644.96,644.78,644.8,687
1756135860000,644.885,644.93,644.81,644.92,1286
1756135920000,644.89,644.89,644.87,644.87,1536
1756135980000,644.89,644.91,644.83,644.83,976
1756136040000,644.815,644.815,644.75,644.75,1106
1756136100000,644.83,644.83,644.67,644.67,1599
1756136160000,644.69,644.745,644.67,644.705,1512
1756136220000,644.69,644.69,644.55,644.635,1873
1756136280000,644.63,644.795,644.63,644.795,1213
1756136340000,644.755,644.76,644.67,644.72,1994
1756136400000,644.735,644.75,644.71,644.75,854
1756136460000,644.755,644.76,644.67,644.67,1210
1756136520000,644.66,644.695,644.535,644.535,2622
1756136580000,644.57,644.67,644.57,644.63,6473
1756136640000,644.64,644.76,644.61,644.76,2731
1756136700000,644.7,644.725,644.69,644.715,1107
1756136760000,644.69,644.8,644.675,644.8,1472
1756136820000,644.78,644.78,644.725,644.76,724
1756136880000,644.79,644.79,644.68,644.68,2038
1756136940000,644.605,644.65,644.605,644.65,2279
1756137000000,644.605,644.845,644.605,644.845,1063
1756137060000,644.87,644.895,644.83,644.895,938
1756137120000,644.9,644.94,644.9,644.94,441
1756137180000,644.92,644.995,644.92,644.96,1331
1756137240000,644.935,644.935,644.85,644.85,1013
1756137300000,644.895,644.95,644.88,644.95,1513
1756137360000,644.925,644.925,644.83,644.865,945
1756137420000,644.84,644.92,644.84,644.9,1941
1756137480000,644.89,644.97,644.89,644.97,847
1756137540000,645.05,645.05,644.98,644.98,1506
1756137600000,644.92,645.055,644.92,645.055,1615
1756137660000,645.045,645.045,645.01,645.01,897
1756137720000,645.05,645.07,645.04,645.04,969
1756137780000,645.045,645.045,644.96,644.99,1152
1756137840000,644.955,645,644.955,644.975,1858
1756137900000,644.95,645,644.95,644.99,1891
1756137960000,644.99,645.065,644.97,645.02,1790
1756138020000,645.035,645.04,645,645,1257
1756138080000,645.065,645.13,645.065,645.125,640
1756138140000,645.01,645.01,644.96,644.99,1520
1756138200000,645.045,645.05,644.89,644.89,1693
1756138260000,644.99,644.99,644.97,644.975,602
1756138320000,644.985,645.01,644.985,645.01,305
1756138380000,645.055,645.075,645.04,645.075,699
1756138440000,645.05,645.05,645.02,645.02,326
1756138500000,645.06,645.06,645.02,645.03,763
1756138560000,645.015,645.015,644.98,644.99,3884
1756138620000,644.975,645.025,644.975,644.99,653
1756138680000,644.965,645.065,644.965,645.065,677
1756138740000,644.97,644.97,644.96,644.96,516
1756138800000,644.86,644.885,644.83,644.85,2664
1756138860000,644.96,644.96,644.95,644.95,300
1756138920000,645.015,645.07,645.015,645.05,337
1756138980000,645.01,645.02,644.975,645.02,970
1756139040000,645.015,645.035,645.015,645.02,456
1756139100000,644.99,645.005,644.975,644.975,1071
1756139160000,644.975,645.065,644.975,645.065,1159
1756139220000,645.005,645.05,645.005,645.05,1730
1756139280000,645.05,645.05,645.01,645.01,577
1756139340000,644.965,644.965,644.91,644.945,1015
1756139400000,644.91,644.95,644.89,644.95,968
1756139460000,644.97,644.97,644.88,644.88,504
1756139520000,644.875,644.895,644.875,644.895,506
1756139580000,644.925,644.945,644.925,644.935,1367
1756139640000,644.955,644.955,644.935,644.935,1135
1756139700000,644.95,645,644.95,645,1141
1756139760000,644.985,645.01,644.985,645.01,797
1756139820000,644.99,644.99,644.84,644.84,568
1756139880000,644.86,644.91,644.85,644.91,1471
1756139940000,644.995,645.025,644.995,645.025,285
1756140000000,645.01,645.015,645.005,645.01,1939
1756140060000,645,645.045,645,645.045,1917
1756140120000,645.06,645.08,645.06,645.07,650
1756140180000,645.095,645.18,645.095,645.15,1519
1756140240000,645.15,645.22,645.14,645.21,878
1756140300000,645.22,645.28,645.215,645.28,2964
1756140360000,645.21,645.21,645.17,645.17,710
1756140420000,645.21,645.235,645.2,645.2,1286
1756140480000,645.23,645.23,645.04,645.08,1642
1756140540000,645.11,645.11,645.1,645.1,783
1756140600000,645.125,645.125,645,645.05,2664
1756140660000,645.06,645.06,645.015,645.015,272
1756140720000,644.93,644.995,644.92,644.92,1905
1756140780000,644.91,644.91,644.91,644.91,459
1756140840000,644.975,644.975,644.975,644.975,523
1756140900000,644.99,644.99,644.97,644.97,1265
1756140960000,645.04,645.07,645.035,645.035,793
1756141020000,645.07,645.07,645.035,645.055,2228
1756141080000,645.085,645.085,645.035,645.07,1583
1756141140000,645.055,645.06,645.02,645.02,1632
1756141200000,644.985,644.995,644.865,644.865,1805
1756141260000,644.81,644.815,644.7,644.7,2482
1756141320000,644.76,644.855,644.76,644.855,770
1756141380000,644.89,644.89,644.785,644.785,1727
1756141440000,644.68,644.68,644.42,644.55,1553
1756141500000,644.54,644.58,644.54,644.58,856
1756141560000,644.7,644.7,644.695,644.695,567
1756141620000,644.67,644.75,644.67,644.75,594
1756141680000,644.7,644.71,644.7,644.71,484
1756141740000,644.745,644.81,644.72,644.8,2132
1756141800000,644.84,644.84,644.755,644.755,843
1756141860000,644.735,644.825,644.735,644.825,673
1756141920000,644.825,644.85,644.82,644.82,1271
1756141980000,644.845,644.945,644.845,644.9,1642
1756142040000,644.88,644.88,644.785,644.815,2159
1756142100000,644.765,644.77,644.69,644.69,2361
1756142160000,644.715,644.76,644.69,644.76,1209
1756142220000,644.745,644.78,644.745,644.78,1367
1756142280000,644.82,644.82,644.775,644.775,733
1756142340000,644.725,644.77,644.72,644.745,888
1756142400000,644.69,644.775,644.67,644.755,1563
1756142460000,644.73,644.73,644.71,644.71,489
1756142520000,644.66,644.725,644.66,644.725,1226
1756142580000,644.69,644.72,644.69,644.72,471
1756142640000,644.65,644.65,644.58,644.58,579
1756142700000,644.64,644.64,644.585,644.585,685
1756142760000,644.59,644.59,644.56,644.565,736
1756142820000,644.55,644.55,644.52,644.52,355
1756142880000,644.51,644.54,644.49,644.495,1942
1756142940000,644.46,644.675,644.46,644.67,2227
1756143000000,644.64,644.79,644.64,644.79,2472
1756143060000,644.76,644.76,644.55,644.55,3916
1756143180000,644.61,644.65,644.61,644.64,994
1756143240000,644.655,644.655,644.555,644.555,798
1756143300000,644.56,644.59,644.485,644.5,3051
1756143360000,644.51,644.575,644.51,644.53,1229
1756143420000,644.46,644.52,644.435,644.46,1016
1756143480000,644.46,644.46,644.45,644.45,612
1756143540000,644.43,644.43,644.39,644.41,623
1756143600000,644.33,644.33,644.095,644.095,1830
1756143660000,644.12,644.18,644.04,644.18,3319
1756143720000,644.14,644.285,644.115,644.285,5383
1756143780000,644.29,644.29,644.29,644.29,163
1756143840000,644.385,644.385,644.385,644.385,366
1756143900000,644.45,644.56,644.43,644.505,2198
1756143960000,644.505,644.505,644.505,644.505,362
1756144020000,644.51,644.57,644.49,644.505,4044
1756144080000,644.55,644.61,644.55,644.6,931
1756144140000,644.63,644.63,644.59,644.59,854
1756144200000,644.55,644.61,644.545,644.555,3415
1756144260000,644.57,644.625,644.57,644.625,573
1756144320000,644.625,644.695,644.625,644.695,541
1756144380000,644.62,644.62,644.57,644.595,1023
1756144440000,644.62,644.63,644.62,644.63,1206
1756144500000,644.585,644.62,644.5,644.5,3097
1756144560000,644.54,644.625,644.54,644.61,1421
1756144620000,644.57,644.645,644.57,644.645,978
1756144680000,644.585,644.585,644.585,644.585,425
1756144740000,644.48,644.515,644.445,644.515,1876
1756144800000,644.54,644.54,644.3,644.3,984
1756144860000,644.305,644.38,644.29,644.38,1241
1756144920000,644.39,644.39,644.27,644.285,1879
1756144980000,644.305,644.355,644.29,644.325,898
1756145040000,644.315,644.315,644.28,644.29,550
1756145100000,644.33,644.39,644.325,644.375,3012
1756145160000,644.36,644.365,644.28,644.28,684
1756145220000,644.28,644.3,644.28,644.3,411
1756145280000,644.43,644.47,644.43,644.44,1741
1756145340000,644.45,644.45,644.45,644.45,117
1756145400000,644.46,644.46,644.395,644.395,1165
1756145460000,644.395,644.44,644.355,644.41,1435
1756145520000,644.49,644.49,644.49,644.49,622
1756145580000,644.53,644.53,644.51,644.51,231
1756145640000,644.52,644.53,644.495,644.53,1091
1756145700000,644.535,644.535,644.455,644.455,700
1756145760000,644.47,644.47,644.365,644.375,1199
1756145820000,644.36,644.36,644.36,644.36,410
1756145880000,644.395,644.405,644.29,644.3,2135
1756145940000,644.27,644.33,644.26,644.26,2136
1756146000000,644.24,644.285,644.24,644.285,3127
1756146060000,644.255,644.32,644.255,644.32,2911
1756146120000,644.36,644.36,643.94,644.06,2195
1756146180000,644.11,644.21,644.11,644.21,1717
1756146240000,644.32,644.365,644.245,644.245,1194
1756146300000,644.29,644.29,644.25,644.25,636
1756146360000,644.245,644.245,644.09,644.23,3321
1756146420000,644.195,644.195,644.16,644.16,701
1756146480000,644.22,644.22,644.19,644.2,353
1756146540000,644.23,644.23,644.215,644.215,351
1756146600000,644.14,644.14,644.14,644.14,297
1756146660000,644.145,644.16,644.115,644.115,3269
1756146720000,644.185,644.185,644.155,644.155,620
1756146780000,644.18,644.2,644.165,644.165,1965
1756146840000,644.165,644.165,644.07,644.12,1644
1756146900000,644.13,644.185,644.13,644.165,1924
1756146960000,644.105,644.105,644.105,644.105,372
1756147020000,644.115,644.205,644.115,644.17,652
1756147140000,644.23,644.23,644.155,644.155,1475
1756147200000,644.11,644.16,644.11,644.12,1418
1756147260000,644.13,644.13,644.1,644.11,1059
1756147320000,644,644.075,644,644.07,957
1756147440000,644.11,644.11,644.11,644.11,351
1756147500000,643.985,644,643.895,643.955,4174
1756147560000,643.955,644.095,643.955,644.095,1214
1756147620000,644.115,644.13,644.11,644.11,888
1756147680000,644.105,644.22,644.1,644.19,1923
1756147740000,644.25,644.25,644.19,644.19,873
1756147800000,644.2,644.255,644.17,644.255,925
1756147860000,644.22,644.265,644.215,644.215,2892
1756147920000,644.135,644.25,644.11,644.225,2617
1756147980000,644.21,644.215,644.15,644.15,441
1756148040000,644.135,644.135,644.12,644.135,922
1756148100000,644.115,644.12,644.07,644.07,1497
1756148160000,644.12,644.15,644.12,644.15,1000
1756148220000,644.22,644.22,644.2,644.2,694
1756148280000,644.16,644.16,644.105,644.105,836
1756148340000,644.04,644.04,644,644,3045
1756148400000,643.97,644.015,643.97,644.015,1110
1756148460000,643.97,643.97,643.905,643.95,1206
1756148520000,643.935,643.945,643.85,643.895,3778
1756148580000,643.91,643.93,643.78,643.78,2200
1756148640000,643.85,643.87,643.85,643.86,431
1756148700000,643.85,643.87,643.85,643.87,706
1756148760000,643.97,643.995,643.95,643.95,1373
1756148820000,643.91,643.91,643.87,643.87,872
1756148880000,643.93,643.97,643.93,643.97,259
1756148940000,643.985,643.985,643.98,643.98,474
1756149000000,643.99,644.07,643.99,644.07,596
1756149120000,644.11,644.11,644.075,644.085,975
1756149240000,644.08,644.085,643.99,644.01,1963
1756149300000,643.98,644,643.755,643.76,5197
1756149360000,643.79,643.805,643.67,643.75,7306
1756149420000,643.755,643.785,643.69,643.695,1382
1756149480000,643.69,643.69,643.655,643.66,748
1756149540000,643.685,643.745,643.685,643.73,1085
1756149600000,643.82,643.845,643.8,643.845,1354
1756149660000,643.715,643.73,643.685,643.695,1770
1756149720000,643.7,643.73,643.69,643.705,2975
1756149780000,643.725,643.725,643.69,643.69,1714
1756149840000,643.75,643.75,643.73,643.73,1394
1756149900000,643.76,643.76,643.715,643.76,1430
1756149960000,643.74,643.74,643.65,643.725,3255
1756150020000,643.725,643.73,643.645,643.675,1873
1756150080000,643.655,643.68,643.655,643.655,998
1756150140000,643.635,643.695,643.635,643.695,1419
1756150200000,643.725,643.77,643.65,643.66,2475
1756150260000,643.69,643.69,643.6,643.665,1217
1756150320000,643.65,643.655,643.62,643.64,3867
1756150380000,643.625,643.67,643.625,643.65,4473
1756150440000,643.65,643.65,643.625,643.65,2620
1756150500000,643.72,643.74,643.69,643.695,2932
1756150560000,643.7,643.74,643.65,643.65,4155
1756150620000,643.62,643.72,643.62,643.69,2123
1756150680000,643.68,643.74,643.68,643.74,1103
1756150740000,643.755,643.785,643.755,643.785,469
1756150800000,643.77,643.8,643.74,643.75,3216
1756150860000,643.83,643.83,643.775,643.78,3353
1756150920000,643.78,643.78,643.64,643.64,2073
1756150980000,643.6,643.61,643.55,643.55,3347
1756151040000,643.55,643.59,643.55,643.57,1972
1756151100000,643.56,643.595,643.52,643.58,5376
1756151160000,643.54,643.55,643.505,643.52,9080
1756151220000,643.54,643.56,643.495,643.53,3608
1756151280000,643.52,643.52,643.4,643.45,12909
1756151340000,643.48,643.565,643.48,643.5,6888
1756151400000,643.55,643.675,643.48,643.48,16343
1756151460000,643.49,643.49,643.36,643.41,10554
1756151520000,643.4,643.46,643.37,643.42,13788
1756151580000,643.44,643.47,643.385,643.39,13824
1756151640000,643.38,643.545,643.36,643.5,18409
1756151700000,643.38,643.51,643.37,643.45,17941
1756151760000,643.465,643.465,643.365,643.38,30339
1756151820000,643.375,643.38,642.85,642.865,24793
1756151880000,642.87,642.94,642.79,642.9,17631
1756151940000,642.94,642.985,642.43,642.55,30766
1756215000000,642.1,642.23,641.985,642.095,3824
1756215060000,642.115,642.505,642.115,642.48,4820
1756215120000,642.45,642.7,642.4,642.7,1869
1756215180000,642.68,642.76,642.56,642.76,2081
1756215240000,642.65,642.75,642.565,642.605,3460
1756215300000,642.56,642.64,642.4,642.56,7335
1756215360000,642.48,642.6,642.2,642.245,3324
1756215420000,642.23,642.31,642.165,642.22,3704
1756215480000,642.11,642.18,642.015,642.09,1346
1756215540000,642.18,642.33,642.18,642.23,1996
1756215600000,642.35,642.55,642.35,642.55,2883
1756215660000,642.53,642.57,642.385,642.57,2950
1756215720000,642.605,642.635,642.5,642.62,3059
1756215780000,642.695,642.775,642.5,642.755,4285
1756215840000,642.675,642.815,642.66,642.725,3703
1756215900000,642.75,642.75,642.41,642.51,4137
1756215960000,642.62,642.66,642.2,642.2,2948
1756216020000,642.19,642.19,641.87,641.87,3637
1756216080000,641.88,642.14,641.75,641.79,3186
1756216140000,641.69,641.83,641.57,641.76,3911
1756216200000,641.75,642.15,641.75,642.14,3677
1756216260000,642.14,642.38,642.14,642.33,2062
1756216320000,642.21,642.21,642.01,642.065,611
1756216380000,642.09,642.74,642.09,642.715,3568
1756216440000,642.74,642.765,642.52,642.62,3683
1756216500000,642.585,642.66,642.52,642.62,8785
1756216560000,642.4,642.48,642.31,642.42,6191
1756216620000,642.38,642.515,642.345,642.45,2838
1756216680000,642.34,642.455,642.27,642.3,1175
1756216740000,642.3,642.41,642.3,642.4,1252
1756216800000,642.68,642.79,642.59,642.74,2535
1756216860000,642.75,642.75,642.57,642.57,2252
1756216920000,642.565,642.645,642.56,642.58,2251
1756216980000,642.62,642.69,642.575,642.605,4024
1756217040000,642.79,642.82,642.615,642.7,3157
1756217100000,642.715,642.715,642.61,642.63,1089
1756217160000,642.58,642.58,642.5,642.56,1171
1756217220000,642.64,642.745,642.53,642.59,3164
1756217280000,642.58,642.785,642.58,642.75,1706
1756217340000,642.62,642.71,642.62,642.65,2300
1756217400000,642.655,643.02,642.655,642.87,1840
1756217460000,642.925,642.94,642.58,642.58,1533
1756217520000,642.67,642.67,642.51,642.51,1230
1756217580000,642.47,642.65,642.47,642.64,1185
1756217640000,642.64,642.73,642.64,642.71,745
1756217700000,642.78,642.8,642.69,642.76,1750
1756217760000,642.86,642.935,642.835,642.875,4778
1756217820000,642.845,642.92,642.845,642.92,2398
1756217880000,642.91,642.91,642.865,642.91,1440
1756217940000,643,643.01,642.755,642.755,1676
1756218000000,642.77,642.89,642.77,642.8,683
1756218060000,642.745,642.94,642.745,642.94,917
1756218120000,643.09,643.17,643.06,643.125,9343
1756218180000,643.205,643.25,643.18,643.2,2651
1756218240000,643.18,643.19,643.12,643.19,8785
1756218300000,643.175,643.27,643.14,643.27,3015
1756218360000,643.22,643.27,643.17,643.17,9409
1756218420000,643.13,643.205,643.13,643.185,1111
1756218480000,643.145,643.145,642.935,642.98,2685
1756218540000,642.98,643.09,642.935,643.09,6219
1756218600000,643.09,643.14,643.05,643.05,810
1756218660000,643.115,643.155,643.11,643.135,1403
1756218720000,643.105,643.105,642.88,642.96,3758
1756218780000,642.985,642.985,642.85,642.925,3731
1756218840000,643.035,643.035,642.9,642.905,5092
1756218900000,642.89,642.98,642.86,642.98,1473
1756218960000,643,643.105,642.86,642.865,2036
1756219020000,642.86,642.92,642.8,642.825,1212
1756219080000,642.85,642.9,642.795,642.81,3612
1756219140000,642.78,642.78,642.69,642.705,1798
1756219200000,642.68,642.79,642.675,642.785,1377
1756219260000,642.72,642.72,642.5,642.55,723
1756219320000,642.555,642.67,642.555,642.63,805
1756219380000,642.655,642.78,642.65,642.78,2143
1756219500000,642.995,642.995,642.71,642.71,1628
1756219560000,642.73,642.73,642.7,642.7,354
1756219620000,642.615,642.74,642.58,642.665,827
1756219680000,642.81,642.835,642.81,642.835,500
1756219740000,642.74,642.815,642.74,642.75,1763
1756219800000,642.73,642.735,642.645,642.68,3965
1756219860000,642.665,642.745,642.645,642.645,3603
1756219920000,642.705,642.74,642.705,642.74,346
1756219980000,642.7,642.745,642.675,642.69,2779
1756220040000,642.79,642.85,642.79,642.85,976
1756220100000,642.895,643.025,642.89,643.025,1941
1756220160000,643.06,643.06,642.74,642.74,1366
1756220280000,642.9,642.9,642.8,642.86,588
1756220340000,642.875,642.875,642.67,642.695,1883
1756220400000,642.675,642.71,642.595,642.595,2022
1756220460000,642.595,642.78,642.595,642.78,2301
1756220520000,642.81,642.81,642.765,642.765,343
1756220580000,642.79,642.87,642.79,642.86,788
1756220640000,642.78,642.78,642.78,642.78,128
1756220700000,642.72,642.86,642.72,642.86,1206
1756220760000,642.77,642.77,642.77,642.77,395
1756220820000,642.715,642.715,642.715,642.715,111
1756220880000,642.65,642.65,642.555,642.555,514
1756220940000,642.575,642.6,642.56,642.56,927
1756221000000,642.55,642.63,642.51,642.53,1596
1756221060000,642.565,642.565,642.39,642.52,1877
1756221120000,642.525,642.525,642.49,642.49,813
1756221180000,642.565,642.63,642.565,642.615,1360
1756221240000,642.655,642.745,642.655,642.73,753
1756221300000,642.77,642.77,642.69,642.69,1488
1756221360000,642.63,642.63,642.325,642.325,7666
1756221420000,642.36,642.465,642.36,642.465,917
1756221480000,642.505,642.55,642.475,642.485,896
1756221540000,642.465,642.615,642.435,642.615,1373
1756221600000,642.615,642.68,642.61,642.68,2153
1756221660000,642.69,642.78,642.68,642.78,1755
1756221720000,642.81,642.85,642.805,642.82,1095
1756221780000,642.82,642.83,642.785,642.81,1326
1756221840000,642.8,642.86,642.8,642.86,679
1756221900000,642.825,642.845,642.795,642.795,513
1756221960000,642.715,642.77,642.57,642.57,890
1756222020000,642.57,642.645,642.57,642.645,409
1756222080000,642.71,642.755,642.555,642.56,856
1756222140000,642.52,642.52,642.49,642.5,537
1756222200000,642.405,642.455,642.405,642.445,733
1756222260000,642.62,642.62,642.55,642.56,874
1756222320000,642.49,642.52,642.48,642.48,568
1756222440000,642.45,642.45,642.34,642.375,614
1756222560000,642.52,642.52,642.5,642.5,247
1756222620000,642.515,642.515,642.515,642.515,252
1756222680000,642.63,642.655,642.63,642.655,815
1756222800000,642.68,642.73,642.68,642.68,349
1756222860000,642.63,642.72,642.63,642.705,744
1756222920000,642.64,642.64,642.64,642.64,383
1756222980000,642.63,642.63,642.63,642.63,242
1756223040000,642.705,642.705,642.705,642.705,310
