timestamp,time.hour_sin,time.hour_cos,time.minute_sin,time.minute_cos,time.dow_sin,time.dow_cos,time.dom_sin,time.dom_cos,price.close,price.open,price.high,price.low,price.return_1,volume.raw,sma10,sma20,sma50,ema10,ema20,ema50,price_vs_sma20,price_vs_ema20,atr14,atr14_pct,bb20.mean,bb20.sd,bb20.upper,bb20.lower,bb20.percent_b,bb20.bandwidth,keltner.middle,keltner.upper,keltner.lower,rsi14,rsi21,stoch14.k,stoch14.d,stoch14.slow,will14,macd.line,macd.signal,macd.hist,roc5,roc10,roc20,cci20,obv,vwap,vwap_dist,don20.up,don20.mid,don20.dn,don20.position,pattern.doji,pattern.hammer,pattern.shooting_star,pattern.engulfing_bull,pattern.engulfing_bear
1759251060000,-0.8660254038,-0.5000000000,-0.8090169944,0.5877852523,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.1600000000,663.2000000000,663.2350000000,663.1250000000,-0.0000603136,58962.0000000000,-0.0745225235,0.1491846127,0.4054213196,663.2760141861,663.3207597167,663.2161355580,4444.2305635014,-0.0002423559,0.1785703154,0.0002692718,0.1491846127,103.6437034791,207.4365915709,-207.1382223455,2.0992549309,2778.9381652682,663.3207597167,663.6673169388,662.9742024947,44.4204113783,47.8012237714,15.1260504202,17.8120344561,19.8129842535,-84.8739495798,-0.0218782599,0.0264397519,-0.0483180118,-0.0286424964,-0.0361772686,-0.0437109051,340.0081186956,1967411.0000000000,663.1779989169,-0.0000271404,663.6650000000,663.3675000000,663.0700000000,0.1512605042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251120000,-0.8660254038,-0.5000000000,-0.7431448255,0.6691306064,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.2800000000,663.1700000000,663.2800000000,663.1500000000,0.0001809518,42114.0000000000,-0.0700702711,0.1307753821,0.4043128932,663.2767388795,663.3168778390,663.2186400460,5070.9025974374,-0.0000555961,0.1751010072,0.0002639926,0.1307753821,103.5712396033,207.2732545886,-207.0117038245,2.1007079455,3167.9124301267,663.3168778390,663.6547793388,662.9789763391,48.9201343218,50.4927999537,35.2941176471,26.5530760516,23.1830301526,-64.7058823529,-0.0212639586,0.0168990098,-0.0381629683,0.0067849254,-0.0045227722,-0.0330068320,340.3410618365,2009525.0000000000,663.1780491101,0.0001537308,663.6650000000,663.3675000000,663.0700000000,0.3529411765,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251180000,-0.8660254038,-0.5000000000,-0.6691306064,0.7431448255,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.0900000000,663.2950000000,663.3650000000,663.0900000000,-0.0002864552,79321.0000000000,-0.0885632440,0.1052366130,0.4004266353,663.2427863560,663.2952704257,663.2135953383,6299.9439520165,-0.0003094707,0.1822366495,0.0002748294,0.1052366130,103.4442621182,206.9937608494,-206.7832876234,2.1022753457,3931.8734878492,663.2952704257,663.6543817756,662.9361590759,42.9860342617,46.5060629736,3.3613445378,14.9572102947,19.0701202236,-96.6386554622,-0.0356970392,0.0063798000,-0.0420768392,-0.0015080682,-0.0384415349,-0.0572746319,340.6580156402,1930204.0000000000,663.1779675788,-0.0001326455,663.6650000000,663.3675000000,663.0700000000,0.0336134454,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251240000,-0.8660254038,-0.5000000000,-0.5877852523,0.8090169944,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.0700000000,663.0900000000,663.1000000000,662.9801000000,-0.0000301618,70616.0000000000,-0.1392069196,0.0839747823,0.3968181026,663.2113706549,663.2738160995,663.2079641485,7895.0609566095,-0.0003072880,0.1777840317,0.0002681226,0.0839747823,103.3371735764,206.7583219352,-206.5903723706,2.1039388399,4922.2955141585,663.2738160995,663.6209963143,662.9266358846,42.4029591982,46.1037260873,13.1260037962,14.0416070454,16.5558636345,-86.8739962038,-0.0481936461,-0.0045348892,-0.0436587569,-0.0203556970,-0.0896536656,-0.0482370853,340.9991141466,1859588.0000000000,663.1778786485,-0.0001626693,663.6650000000,663.3225500000,662.9801000000,0.1312600380,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251300000,-0.8660254038,-0.5000000000,-0.5000000000,0.8660254038,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.0300000000,663.0800000000,663.1449000000,663.0100000000,-0.0000603255,44755.0000000000,-0.1782862276,0.0560260432,0.3882817406,663.1783941722,663.2505955186,663.2009851623,11833.3177941316,-0.0003325975,0.1747208866,0.0002635188,0.0560260432,103.1773511333,206.4107283098,-206.2986762234,2.1063941521,7366.3850050124,663.2505955186,663.5900377119,662.9111533252,41.1993052106,45.2810738416,7.2857351438,10.6636710946,13.6097673646,-92.7142648562,-0.0606261028,-0.0157531320,-0.0448729709,-0.0256332931,-0.0798722045,-0.0715895133,341.4859194165,1814833.0000000000,663.1778014918,-0.0002228686,663.6650000000,663.3225500000,662.9801000000,0.0728573514,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251360000,-0.8660254038,-0.5000000000,-0.4067366431,0.9135454576,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.0650000000,663.0400000000,663.1400000000,663.0000000000,0.0000527880,24427.0000000000,-0.1889576049,0.0324747410,0.3823161058,663.1577770500,663.2329197549,663.1956524109,20416.8687412744,-0.0002531837,0.1722408233,0.0002597646,0.0324747410,103.0373528626,206.1071804662,-206.0422309841,2.1087188453,12691.3840796695,663.2329197549,663.5664177289,662.8994217809,42.7311566231,46.1636520591,12.3959702146,11.5298206546,12.5697940096,-87.6040297854,-0.0668837130,-0.0259792482,-0.0409044649,-0.0143253513,-0.0429637446,-0.0625489841,341.9703451531,1839260.0000000000,663.1777693783,-0.0001700440,663.6650000000,663.3225500000,662.9801000000,0.1239597021,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251420000,-0.8660254038,-0.5000000000,-0.3090169944,0.9510565163,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,663.0300000000,663.0700000000,663.1400000000,663.0000000000,-0.0000527852,63462.0000000000,-0.1905618444,0.0118510040,0.3788697837,663.1345448591,663.2135940639,663.1891562379,55946.1586180904,-0.0002768249,0.1699379073,0.0002563050,0.0118510040,102.9088325415,205.8295160870,-205.8058140790,2.1106930101,34734.2158116579,663.2135940639,663.5417422406,662.8854458873,41.5650267228,45.3948552478,7.2857351438,9.4077778992,10.9887859544,-92.7142648562,-0.0738162143,-0.0355466414,-0.0382695729,-0.0376914727,-0.0309091046,-0.0572798119,342.4127734631,1775798.0000000000,663.1776601639,-0.0002226555,663.6650000000,663.3225500000,662.9801000000,0.0728573514,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251480000,-0.8660254038,-0.5000000000,-0.2079116908,0.9781476007,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.7699000000,663.0400000000,663.0450000000,662.6150000000,-0.0003922899,210233.0000000000,-0.2045156600,-0.0177465462,0.3726523880,663.0682457938,663.1713374864,663.1727148168,-37347.4161515247,-0.0006053300,0.1885137711,0.0002844332,-0.0177465462,102.7120287931,205.4063110400,-205.4418041325,2.1132181750,-23150.8773773546,663.1713374864,663.5526708454,662.7900041275,34.1143407816,40.1742506013,14.7523809524,12.0800794258,11.5344326901,-85.2476190476,-0.0991551688,-0.0482683469,-0.0508868219,-0.0482739900,-0.0497813301,-0.0874500641,342.9359771693,1565565.0000000000,663.1766642414,-0.0006133573,663.6650000000,663.1400000000,662.6150000000,0.1475238095,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251540000,-0.8660254038,-0.5000000000,-0.1045284633,0.9945218954,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.8190000000,662.7699000000,662.8700000000,662.7100000000,0.0000740830,91700.0000000000,-0.2226640940,-0.0489092189,0.3650913402,663.0229283767,663.1377815353,663.1588436475,-13553.0258740115,-0.0004807169,0.1864770731,0.0002813394,-0.0489092189,102.4938122944,204.9387153699,-205.0365338077,2.1168486038,-8382.3716347287,663.1377815353,663.5129815584,662.7625815123,36.4308828777,41.5076002426,21.3612565445,16.7206679851,14.1275503376,-78.6387434555,-0.1139608434,-0.0614068462,-0.0525539972,-0.0378542235,-0.0582022150,-0.0966147168,343.6513864087,1657265.0000000000,663.1762836121,-0.0005387461,663.6650000000,663.1400000000,662.6150000000,0.1942857143,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251600000,-0.9659258263,-0.2588190451,0.0000000000,1.0000000000,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.6700000000,662.8100000000,662.8100000000,662.6100000000,-0.0002247974,114300.0000000000,-0.2533976846,-0.0849637580,0.3563895134,662.9587595810,663.0932309129,663.1396733084,-7800.4431502979,-0.0006382676,0.1880858536,0.0002838303,-0.0849637580,102.2308367806,204.3767098033,-204.5466373192,2.1207315342,-4812.9150236332,663.0932309129,663.4727109337,662.7137508922,32.6762229219,38.7553871530,7.7419354839,12.2313017345,13.1794260361,-92.2580645161,-0.1361480717,-0.0763550913,-0.0597929804,-0.0542961857,-0.0799155609,-0.1160617388,344.4811903374,1542965.0000000000,663.1756129221,-0.0007624118,663.6650000000,663.1375000000,662.6100000000,0.0568720379,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251660000,-0.9659258263,-0.2588190451,0.1045284633,0.9945218954,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.8287000000,662.6700000000,662.8400000000,662.6700000000,0.0002394857,100111.0000000000,-0.2611879161,-0.1092805701,0.3502357232,662.9351123844,663.0680374926,663.1274782767,-6066.3847217028,-0.0003609547,0.1867940069,0.0002818134,-0.1092805701,102.0348201273,203.9603596845,-204.1789208246,2.1242935004,-3734.7835969181,663.0680374926,663.4435695113,662.6925054740,39.7935844747,42.9833946145,28.9668874172,20.5990945759,16.8892603060,-71.0331125828,-0.1393198538,-0.0889480438,-0.0503718100,-0.0356375318,-0.0499577779,-0.0861169732,345.2908037058,1643076.0000000000,663.1752108718,-0.0005225028,663.6650000000,663.1375000000,662.6100000000,0.2072985782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251720000,-0.9659258263,-0.2588190451,0.2079116908,0.9781476007,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.7450000000,662.8250000000,662.9100000000,662.6900000000,-0.0001262770,82086.0000000000,-0.2885691245,-0.1320665416,0.3445310087,662.9005464963,663.0372720172,663.1124791286,-5019.2657333416,-0.0004408078,0.1891658636,0.0002854278,-0.1320665416,101.8403848661,203.5487031907,-203.8128362738,2.1272450939,-3084.5173552057,663.0372720172,663.4192508340,662.6552932003,37.5394898875,41.4006429901,17.8807947020,19.2399446389,18.0646024724,-82.1192052980,-0.1468941007,-0.1005372552,-0.0463568455,-0.0429844803,-0.0806597515,-0.0851788756,345.9718717624,1560990.0000000000,663.1748024433,-0.0006480983,663.6650000000,663.1375000000,662.6100000000,0.1279620853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251780000,-0.9659258263,-0.2588190451,0.3090169944,0.9510565163,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.6751000000,662.7500000000,662.8300000000,662.6600000000,-0.0001054704,74100.0000000000,-0.3012022120,-0.1589582145,0.3377823885,662.8595562243,663.0027794441,663.0953270059,-4169.8635103527,-0.0004942354,0.1877968733,0.0002833921,-0.1589582145,101.6093428950,203.0597275756,-203.3776440045,2.1308393484,-2556.8818379083,663.0027794441,663.3805603792,662.6249985090,35.7197716391,40.1056753738,8.6225165563,13.9312305976,15.9979165350,-91.3774834437,-0.1567304012,-0.1117758844,-0.0449545168,-0.0143036067,-0.0625706918,-0.1009881736,346.6723005027,1486890.0000000000,663.1743745621,-0.0007528556,663.6650000000,663.1375000000,662.6100000000,0.0617061611,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251840000,-0.9659258263,-0.2588190451,0.4067366431,0.9135454576,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.6300000000,662.6800000000,662.6900000000,662.5715000000,-0.0000680575,44335.0000000000,-0.3150819908,-0.2027603038,0.3276267407,662.8178187290,662.9672766399,663.0770788880,-3269.0460017937,-0.0005087380,0.1828470967,0.0002759415,-0.2027603038,101.2516608306,202.3005613574,-202.7060819649,2.1365972540,-1997.4651636803,662.9672766399,663.3309794815,662.6035737983,34.5558560393,39.2734526497,7.3724007561,10.6518156769,13.3248661060,-92.6275992439,-0.1662485238,-0.1226704123,-0.0435781116,-0.0285145719,-0.0663580014,-0.1559521747,347.7380688773,1442555.0000000000,663.1740958116,-0.0008204419,663.6650000000,663.1182500000,662.5715000000,0.0534979424,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251900000,-0.9659258263,-0.2588190451,0.5000000000,0.8660254038,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.7400000000,662.6201000000,662.7800000000,662.6200000000,0.0001660052,77986.0000000000,-0.3125737918,-0.2336222886,0.3191742059,662.8036698691,662.9456312456,663.0638601081,-2837.8012490240,-0.0003101781,0.1812151612,0.0002734333,-0.2336222886,100.9666643211,201.6997063536,-202.1669509307,2.1415656265,-1728.7162957168,662.9456312456,663.3049638031,662.5862986882,39.7154953030,42.3377490443,21.2350346566,15.9434251667,14.6341456363,-78.7649653434,-0.1630362436,-0.1307435785,-0.0322926650,0.0105633271,-0.0437385940,-0.1235758635,348.8274165755,1520541.0000000000,663.1737051665,-0.0006539843,663.5700000000,663.0707500000,662.5715000000,0.1687531297,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759251960000,-0.9659258263,-0.2588190451,0.5877852523,0.8090169944,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.6200000000,662.7350000000,662.7500000000,662.5750000000,-0.0001810665,63353.0000000000,-0.3258164126,-0.2584411741,0.3085887218,662.7702753475,662.9146187460,663.0464538293,-2564.9103452235,-0.0004444294,0.1807712211,0.0002728128,-0.2584411741,100.7118376930,201.1652342118,-201.6821165601,2.1454829352,-1558.7583987656,662.9146187460,663.2730180478,662.5562194443,36.3487428376,40.0243309836,6.1121613106,11.0277932387,12.8309694375,-93.8878386894,-0.1682341864,-0.1382417001,-0.0299924863,-0.0314862649,-0.0671125757,-0.1100474862,349.7173436551,1457188.0000000000,663.1733006758,-0.0008343229,663.3850000000,662.9782500000,662.5715000000,0.0596189305,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252020000,-0.9659258263,-0.2588190451,0.6691306064,0.7431448255,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.5850000000,662.6300000000,662.6500000000,662.5600000000,-0.0000528206,66591.0000000000,-0.3377347713,-0.2780191154,0.2949169474,662.7365889207,662.8832264845,663.0283576007,-2384.2354080266,-0.0004498929,0.1742875625,0.0002630418,-0.2780191154,100.4839507232,200.6898823309,-201.2459205618,2.1491763469,-1445.7128326288,662.8832264845,663.2237858561,662.5426671130,35.4059866603,39.3655832333,4.2742349120,7.6510140753,10.2409917564,-95.7257650880,-0.1731814729,-0.1452296547,-0.0279518182,-0.0241420154,-0.0671161184,-0.0980044781,350.5241240802,1390597.0000000000,663.1728492938,-0.0008864194,663.3650000000,662.9625000000,662.5600000000,0.0310559006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252080000,-0.9659258263,-0.2588190451,0.7431448255,0.6691306064,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.6300000000,662.5850000000,662.6400000000,662.4900000000,0.0000679158,84553.0000000000,-0.3179512942,-0.2876181597,0.2792046084,662.7172091169,662.8591096765,663.0127357340,-2304.8531391332,-0.0003456386,0.1725527366,0.0002604059,-0.2876181597,100.3180215635,200.3484249673,-200.9236612866,2.1520402013,-1395.1556005051,662.8591096765,663.1956131109,662.5226062421,37.6452675051,40.6835485872,21.3773095129,14.5141617941,12.3775767753,-78.6226904871,-0.1714942304,-0.1504825698,-0.0210116606,-0.0068057484,-0.0211083817,-0.0708792037,351.1988234630,1475150.0000000000,663.1723209522,-0.0008177678,663.3650000000,662.9275000000,662.4900000000,0.1600000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252140000,-0.9659258263,-0.2588190451,0.8090169944,0.5877852523,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.6300000000,662.6400000000,662.6750000000,662.5750000000,0.0000000000,44232.0000000000,-0.3050561648,-0.3019872517,0.2607205163,662.7013529138,662.8372897073,662.9977264896,-2195.2316979417,-0.0003127309,0.1673703982,0.0002525850,-0.3019872517,100.1151111364,199.9282350212,-200.5322095245,2.1554243903,-1326.0839400479,662.8372897073,663.1601427982,662.5144366163,37.6452675051,40.6835485872,21.5384615385,18.0263116663,15.2019442208,-78.4615384615,-0.1682179666,-0.1540296492,-0.0141883174,0.0000000000,-0.0285145719,-0.0867001907,351.9070682508,1475150.0000000000,663.1720449717,-0.0008173520,663.3650000000,662.9275000000,662.4900000000,0.1600000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252200000,-0.9659258263,-0.2588190451,0.8660254038,0.5000000000,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.4200000000,662.6400000000,662.6850000000,662.3700000000,-0.0003169189,73070.0000000000,-0.2995505483,-0.3258878891,0.2333061059,662.6501978386,662.7975478304,662.9750705488,-2033.6622196572,-0.0005696277,0.1779153698,0.0002685839,-0.3258878891,99.8400476051,199.3542073211,-200.0059830992,2.1595191604,-1225.4526902908,662.7975478304,663.1511156122,662.4439800485,31.6979212254,36.5914186460,6.4935064935,12.2599090799,13.7309266503,-93.5064935065,-0.1804862161,-0.1593209626,-0.0211652535,-0.0482843951,-0.0377261684,-0.1176115802,352.7506924709,1402080.0000000000,663.1714132825,-0.0011330604,663.3650000000,662.8675000000,662.3700000000,0.0502512563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252260000,-0.9659258263,-0.2588190451,0.9135454576,0.4067366431,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.2744000000,662.4000000000,662.4000000000,662.0900000000,-0.0002198001,220776.0000000000,-0.3250254935,-0.3538734946,0.1949259838,662.5818709588,662.7477242275,662.9475932724,-1872.5004374080,-0.0007141846,0.1887785577,0.0002850458,-0.3538734946,99.5270116502,198.7001498057,-199.4078967950,2.1644433067,-1125.0010318214,662.7477242275,663.1319352312,662.3635132238,28.3533256718,34.0948112176,19.3089005236,15.7844048017,14.7576657260,-80.6910994764,-0.1996560843,-0.1673879869,-0.0322680974,-0.0521565905,-0.0836264332,-0.1335424332,353.7880639583,1181304.0000000000,663.1691425267,-0.0013491920,663.3650000000,662.7275000000,662.0900000000,0.1446274510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252320000,-0.9659258263,-0.2588190451,0.9510565163,0.3090169944,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.3100000000,662.2800000000,662.3750000000,662.2033000000,0.0000537542,88350.0000000000,-0.3360229441,-0.3846798199,0.1624274641,662.5324398754,662.7060362058,662.9225896146,-1722.7175576393,-0.0005976046,0.1875586607,0.0002831886,-0.3846798199,99.1829817691,197.9812837183,-198.7506433581,2.1703840417,-1031.3302298375,662.7060362058,663.0861661091,662.3259063025,30.2901068229,35.2293701346,26.8292682927,21.3068365472,18.0322511366,-73.1707317073,-0.2095600428,-0.1758223981,-0.0337376447,-0.0415041089,-0.0656361044,-0.1462429140,355.0136105392,1269654.0000000000,663.1682730625,-0.0012942010,663.3650000000,662.7275000000,662.0900000000,0.1725490196,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252380000,-0.9659258263,-0.2588190451,0.9781476007,0.2079116908,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.3300000000,662.3199000000,662.4900000000,662.3100000000,0.0000301973,128621.0000000000,-0.3369306497,-0.4034458289,0.1337789149,662.4956326253,662.6702232338,662.8993508062,-1642.6826065344,-0.0005134126,0.1870187564,0.0002823649,-0.4034458289,98.9116238978,197.4198019666,-198.2266936245,2.1750646176,-980.6682018755,662.6702232338,663.0483401468,662.2921063209,31.4118623180,35.8804988918,29.2682926829,25.2875646151,21.6599078758,-70.7317073171,-0.2133359642,-0.1833251113,-0.0300108529,-0.0452741349,-0.0520768020,-0.1146149090,356.0971484839,1398275.0000000000,663.1670398498,-0.0012621855,663.1449000000,662.6174500000,662.0900000000,0.2275097166,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
1759252440000,-0.9659258263,-0.2588190451,0.9945218954,0.1045284633,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.4100000000,662.3300000000,662.4300000000,662.2600000000,0.0001207857,68482.0000000000,-0.3252375847,-0.4162735375,0.1107033366,662.4800630571,662.6454400687,662.8801605785,-1592.2853938183,-0.0003553032,0.1858031309,0.0002804957,-0.4162735375,98.6747035353,196.9331335332,-197.7656806081,2.1793216746,-948.1717635611,662.6454400687,663.0197452904,662.2711348470,35.8580771033,38.4780731708,39.0243902439,32.1559774295,26.9079426527,-60.9756097561,-0.2074813617,-0.1881563614,-0.0193250003,-0.0332010323,-0.0332010323,-0.0995370021,356.9825037191,1466757.0000000000,663.1664473397,-0.0011406598,663.1449000000,662.6174500000,662.0900000000,0.3033462887,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252500000,-0.9659258263,-0.2588190451,1.0000000000,0.0000000000,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.3150000000,662.3999000000,662.4000000000,662.2794000000,-0.0001434157,82213.0000000000,-0.3352138263,-0.4312098606,0.0839912698,662.4500515922,662.6139695860,662.8579974186,-1536.9458596150,-0.0004511972,0.1818600501,0.0002745824,-0.4312098606,98.4176111265,196.4040123924,-197.2664321136,2.1835051224,-912.9439757392,662.6139695860,662.9769642855,662.2509748865,33.1129783393,36.6278983824,27.4390243902,29.7975009099,28.3527217813,-72.5609756098,-0.2081083101,-0.1921467511,-0.0159615589,-0.0158509707,-0.0641277122,-0.1078382577,357.9224764741,1384544.0000000000,663.1656480744,-0.0012827083,663.1400000000,662.6150000000,662.0900000000,0.2142857143,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252560000,-0.9659258263,-0.2588190451,0.9945218954,-0.1045284633,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.3450000000,662.3200000000,662.6000000000,662.3000000000,0.0000452957,155577.0000000000,-0.3291924436,-0.4456493676,0.0644154444,662.4309513027,662.5883534349,662.8378798728,-1487.2469201386,-0.0003672770,0.1902986180,0.0002873104,-0.4456493676,98.1579094797,195.8701695918,-196.7614683270,2.1880724459,-881.0326379844,662.5883534349,662.9750486645,662.2016582054,34.8101786447,37.6224215445,34.4594594595,32.1284801847,30.2406009830,-65.5405405405,-0.2038347419,-0.1944843493,-0.0093503926,0.0106602339,-0.0415019166,-0.1085866393,358.8327240334,1540121.0000000000,663.1641928692,-0.0012352791,663.1400000000,662.6150000000,662.0900000000,0.2428571429,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
1759252620000,-0.9659258263,-0.2588190451,0.9781476007,-0.2079116908,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.4050000000,662.3450000000,662.4900000000,662.3450000000,0.0000905872,54423.0000000000,-0.3142731993,-0.4546168992,0.0447451355,662.4262328840,662.5708912030,662.8209041915,-1458.0619816153,-0.0002503750,0.1870630024,0.0002823997,-0.4546168992,97.9312383926,195.4078598860,-196.3170936843,2.1921557099,-861.6594637681,662.5708912030,662.9479169096,662.1938654964,38.1883100538,39.6125574015,45.6521739130,38.8903270489,34.5654640159,-54.3478260870,-0.1933772768,-0.1942629348,0.0008856580,0.0143437363,-0.0271663258,-0.0942642113,359.6899482352,1594544.0000000000,663.1637222310,-0.0011440949,663.0450000000,662.5675000000,662.0900000000,0.3298429319,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252680000,-0.9659258263,-0.2588190451,0.9510565163,-0.3090169944,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.3700000000,662.4100000000,662.4250000000,662.2901000000,-0.0000528378,98468.0000000000,-0.3088458793,-0.4518810542,0.0222502328,662.4160087233,662.5517587075,662.8032216742,-1466.8060872613,-0.0002743313,0.1833370737,0.0002767895,-0.4518810542,97.7843696958,195.1168583374,-196.0206204458,2.1946007913,-865.5761845440,662.5517587075,662.9180618435,662.1854555716,36.9843388883,38.8533013997,40.5797101449,39.7350185969,37.1502413064,-59.4202898551,-0.1857723994,-0.1925648277,0.0067924283,0.0060392856,-0.0392375836,-0.0603376828,360.2643688422,1496076.0000000000,663.1628329697,-0.0011955329,662.9100000000,662.5000000000,662.0900000000,0.3414634146,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252740000,-0.9659258263,-0.2588190451,0.9135454576,-0.4067366431,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.4599000000,662.3700000000,662.4900000000,662.3600000000,0.0001357247,75920.0000000000,-0.2949712914,-0.4472420015,0.0029032282,662.4239889554,662.5430102592,662.7897580791,-1482.2112855207,-0.0001254413,0.1795272827,0.0002710010,-0.4472420015,97.6518735070,194.8565050125,-195.7509890155,2.1971183404,-873.3694346832,662.5430102592,662.8986830815,662.1873374368,42.0390621192,41.8588247394,56.0454545454,47.8902365712,42.5202389388,-43.9545454546,-0.1705255877,-0.1881569797,0.0176313920,0.0075330988,-0.0256704345,-0.0541776865,360.7959334085,1571996.0000000000,663.1622262881,-0.0010590565,662.9100000000,662.5000000000,662.0900000000,0.4510975610,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252800000,-0.9659258263,-0.2588190451,0.8660254038,-0.5000000000,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.4300000000,662.4500000000,662.4600000000,662.3300000000,-0.0000451348,64920.0000000000,-0.2644741623,-0.4368799014,-0.0205548364,662.4250818726,662.5322473774,662.7756499191,-1517.2748339315,-0.0001543282,0.1759896196,0.0002656728,-0.4368799014,97.5618670495,194.6868541976,-195.5606140004,2.1985808594,-893.2602917049,662.5322473774,662.8783529175,662.1861418372,40.8649855692,41.1524365318,57.1428571429,52.5165468570,47.5183928979,-42.8571428571,-0.1590219536,-0.1823299745,0.0233080209,0.0173633392,0.0015096163,-0.0362171216,361.1737610653,1507076.0000000000,663.1616862876,-0.0011033302,662.9100000000,662.5000000000,662.0900000000,0.4146341463,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1759252860000,-0.9659258263,-0.2588190451,0.8090169944,-0.5877852523,0.9749279122,-0.2225209340,-0.2012985201,0.9795299413,662.1750000000,662.4299000000,662.4300000000,662.1700000000,-0.0003849463,159852.0000000000,-0.2479667460,-0.4477209064,-0.0456437397,662.3796124412,662.4982238176,662.7520950203,-1479.9905733358,-0.0004878863,0.1819903611,0.0002748373,-0.4477209064,97.3236788478,194.1996367893,-195.0950786021,2.2021107524,-869.5030985967,662.4982238176,662.8617188037,662.1347288315,32.5227212235,35.7499883961,14.2857142857,33.4011305714,40.4597617346,-85.7142857143,-0.1685387992,-0.1795717394,0.0110329402,-0.0256663823,-0.0150088845,-0.0986227663,361.8016422463,1347224.0000000000,663.1598978261,-0.0014851589,662.9100000000,662.5000000000,662.0900000000,0.1036585366,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
