ts_utc,ts_nyt_epoch,open,high,low,close,volume
2025-09-15T09:30:00-04:00,1757943000,109.815,109.91,109.77,109.91,20211.0
2025-09-15T09:31:00-04:00,1757943060,109.94,109.965,109.93,109.94,1218.0
2025-09-15T09:32:00-04:00,1757943120,109.9035,109.9388,109.9035,109.92,2386.0
2025-09-15T09:33:00-04:00,1757943180,109.9,109.92,109.85,109.85,15440.0
2025-09-15T09:34:00-04:00,1757943240,109.8776,109.895,109.8718,109.8718,2470.0
2025-09-15T09:35:00-04:00,1757943300,109.91,109.92,109.89,109.9,4358.0
2025-09-15T09:36:00-04:00,1757943360,109.92,109.92,109.88,109.88,3621.0
2025-09-15T09:37:00-04:00,1757943420,109.875,109.915,109.875,109.905,5074.0
2025-09-15T09:38:00-04:00,1757943480,109.91,109.96,109.895,109.96,5107.0
2025-09-15T09:39:00-04:00,1757943540,109.96,109.98,109.96,109.97,2789.0
2025-09-15T09:40:00-04:00,1757943600,109.99,110.02,109.99,110.02,7897.0
2025-09-15T09:41:00-04:00,1757943660,110.01,110.03,109.91,109.93,11368.0
2025-09-15T09:42:00-04:00,1757943720,109.92,109.9345,109.87,109.87,2315.0
2025-09-15T09:43:00-04:00,1757943780,109.88,109.89,109.84,109.84,2614.0
2025-09-15T09:44:00-04:00,1757943840,109.83,109.845,109.78,109.8,4555.0
2025-09-15T09:45:00-04:00,1757943900,109.85,109.91,109.85,109.91,4826.0
2025-09-15T09:46:00-04:00,1757943960,109.905,109.93,109.89,109.93,9012.0
2025-09-15T09:47:00-04:00,1757944020,109.96,109.97,109.91,109.97,7548.0
2025-09-15T09:48:00-04:00,1757944080,109.995,109.995,109.985,109.985,678.0
2025-09-15T09:49:00-04:00,1757944140,110.0,110.04,109.99,110.0,10969.0
2025-09-15T09:50:00-04:00,1757944200,110.02,110.03,109.98,110.03,4326.0
2025-09-15T09:51:00-04:00,1757944260,110.02,110.0884,110.0197,110.0884,5523.0
2025-09-15T09:52:00-04:00,1757944320,110.08,110.0893,110.05,110.0584,2344.0
2025-09-15T09:53:00-04:00,1757944380,110.05,110.0857,110.05,110.05,10286.0
2025-09-15T09:54:00-04:00,1757944440,110.055,110.09,110.05,110.09,1706.0
2025-09-15T09:55:00-04:00,1757944500,110.0862,110.095,110.07,110.07,2487.0
2025-09-15T09:56:00-04:00,1757944560,110.0899,110.1,110.06,110.06,3044.0
2025-09-15T09:57:00-04:00,1757944620,110.06,110.14,110.06,110.115,5474.0
2025-09-15T09:58:00-04:00,1757944680,110.1045,110.13,110.1045,110.11,2819.0
2025-09-15T09:59:00-04:00,1757944740,110.14,110.16,110.13,110.14,3155.0
2025-09-15T10:00:00-04:00,1757944800,110.17,110.17,110.1,110.1086,3391.0
2025-09-15T10:01:00-04:00,1757944860,110.09,110.11,110.07,110.08,11043.0
2025-09-15T10:02:00-04:00,1757944920,110.07,110.07,110.04,110.04,1018.0
2025-09-15T10:03:00-04:00,1757944980,110.05,110.055,110.03,110.03,2045.0
2025-09-15T10:04:00-04:00,1757945040,110.02,110.03,110.0,110.02,1310.0
2025-09-15T10:05:00-04:00,1757945100,110.04,110.04,109.99,110.0,23281.0
2025-09-15T10:06:00-04:00,1757945160,110.02,110.04,110.005,110.04,1730.0
2025-09-15T10:07:00-04:00,1757945220,110.02,110.0579,110.02,110.0579,2514.0
2025-09-15T10:08:00-04:00,1757945280,110.035,110.0363,110.035,110.0363,1338.0
2025-09-15T10:09:00-04:00,1757945340,110.02,110.02,109.9722,109.9722,3670.0
2025-09-15T10:10:00-04:00,1757945400,109.97,110.0,109.97,109.99,2468.0
2025-09-15T10:11:00-04:00,1757945460,109.97,109.98,109.96,109.97,2076.0
2025-09-15T10:12:00-04:00,1757945520,109.98,109.98,109.96,109.97,633.0
2025-09-15T10:13:00-04:00,1757945580,109.95,109.9501,109.94,109.94,1243.0
2025-09-15T10:14:00-04:00,1757945640,109.96,110.02,109.96,110.005,1920.0
2025-09-15T10:15:00-04:00,1757945700,110.01,110.03,110.01,110.02,2598.0
2025-09-15T10:16:00-04:00,1757945760,110.0059,110.0191,110.0,110.0191,1636.0
2025-09-15T10:17:00-04:00,1757945820,110.01,110.01,109.96,109.96,1738.0
2025-09-15T10:18:00-04:00,1757945880,109.97,109.99,109.96,109.97,954.0
2025-09-15T10:19:00-04:00,1757945940,109.975,109.98,109.97,109.98,1038.0
2025-09-15T10:20:00-04:00,1757946000,109.97,110.0,109.955,109.99,1365.0
2025-09-15T10:21:00-04:00,1757946060,110.01,110.01,109.985,109.985,921.0
2025-09-15T10:22:00-04:00,1757946120,109.975,110.0,109.975,110.0,700.0
2025-09-15T10:23:00-04:00,1757946180,110.03,110.0457,110.025,110.0457,2898.0
2025-09-15T10:24:00-04:00,1757946240,110.0678,110.0678,110.02,110.03,1469.0
2025-09-15T10:25:00-04:00,1757946300,110.04,110.1,110.0399,110.1,2280.0
2025-09-15T10:26:00-04:00,1757946360,110.1,110.1203,110.1,110.1203,659.0
2025-09-15T10:27:00-04:00,1757946420,110.1455,110.17,110.1401,110.17,1665.0
2025-09-15T10:28:00-04:00,1757946480,110.17,110.17,110.13,110.1591,2867.0
2025-09-15T10:29:00-04:00,1757946540,110.16,110.1638,110.16,110.16,1493.0
2025-09-15T10:30:00-04:00,1757946600,110.15,110.18,110.055,110.17,22721.0
2025-09-15T10:31:00-04:00,1757946660,110.17,110.17,110.16,110.16,1335.0
2025-09-15T10:32:00-04:00,1757946720,110.17,110.21,110.17,110.2,6156.0
2025-09-15T10:33:00-04:00,1757946780,110.18,110.18,110.167,110.18,1013.0
2025-09-15T10:34:00-04:00,1757946840,110.1826,110.1826,110.115,110.115,4258.0
2025-09-15T10:35:00-04:00,1757946900,110.09,110.12,110.09,110.1,1796.0
2025-09-15T10:36:00-04:00,1757946960,110.11,110.13,110.1,110.13,793.0
2025-09-15T10:37:00-04:00,1757947020,110.12,110.12,110.12,110.12,442.0
2025-09-15T10:38:00-04:00,1757947080,110.1,110.1,110.09,110.1,793.0
2025-09-15T10:39:00-04:00,1757947140,110.08,110.0998,110.08,110.09,1176.0
2025-09-15T10:40:00-04:00,1757947200,110.1099,110.13,110.0998,110.13,1429.0
2025-09-15T10:41:00-04:00,1757947260,110.13,110.1601,110.13,110.1601,4330.0
2025-09-15T10:42:00-04:00,1757947320,110.1686,110.18,110.1686,110.18,1049.0
2025-09-15T10:43:00-04:00,1757947380,110.1975,110.1975,110.19,110.19,666.0
2025-09-15T10:44:00-04:00,1757947440,110.21,110.24,110.2,110.22,7207.0
2025-09-15T10:45:00-04:00,1757947500,110.21,110.24,110.21,110.23,1214.0
2025-09-15T10:46:00-04:00,1757947560,110.24,110.25,110.22,110.23,3918.0
2025-09-15T10:47:00-04:00,1757947620,110.25,110.26,110.23,110.23,1225.0
2025-09-15T10:48:00-04:00,1757947680,110.2201,110.2201,110.21,110.22,1715.0
2025-09-15T10:49:00-04:00,1757947740,110.22,110.22,110.18,110.2,6718.0
2025-09-15T10:50:00-04:00,1757947800,110.21,110.21,110.18,110.185,2004.0
2025-09-15T10:51:00-04:00,1757947860,110.21,110.23,110.21,110.22,843.0
2025-09-15T10:52:00-04:00,1757947920,110.2305,110.24,110.23,110.24,744.0
2025-09-15T10:53:00-04:00,1757947980,110.24,110.24,110.23,110.23,2049.0
2025-09-15T10:54:00-04:00,1757948040,110.25,110.25,110.24,110.24,1297.0
2025-09-15T10:55:00-04:00,1757948100,110.23,110.25,110.23,110.25,100479.0
2025-09-15T10:56:00-04:00,1757948160,110.26,110.26,110.25,110.255,1027.0
2025-09-15T10:57:00-04:00,1757948220,110.24,110.25,110.24,110.2487,1189.0
2025-09-15T10:58:00-04:00,1757948280,110.2318,110.2318,110.23,110.23,1064.0
2025-09-15T10:59:00-04:00,1757948340,110.22,110.25,110.22,110.25,1887.0
2025-09-15T11:00:00-04:00,1757948400,110.28,110.285,110.24,110.24,3591.0
2025-09-15T11:01:00-04:00,1757948460,110.23,110.25,110.22,110.25,5184.0
2025-09-15T11:02:00-04:00,1757948520,110.22,110.22,110.215,110.215,665.0
2025-09-15T11:03:00-04:00,1757948580,110.22,110.2499,110.22,110.2499,1115.0
2025-09-15T11:05:00-04:00,1757948700,110.24,110.24,110.22,110.22,1349.0
2025-09-15T11:06:00-04:00,1757948760,110.22,110.24,110.2162,110.225,5531.0
2025-09-15T11:07:00-04:00,1757948820,110.19,110.19,110.18,110.19,1808.0
2025-09-15T11:08:00-04:00,1757948880,110.18,110.19,110.17,110.19,1500.0
2025-09-15T11:09:00-04:00,1757948940,110.15,110.1699,110.15,110.1643,1496.0
2025-09-15T11:10:00-04:00,1757949000,110.13,110.13,110.12,110.12,1271.0
2025-09-15T11:11:00-04:00,1757949060,110.16,110.23,110.16,110.23,1382.0
2025-09-15T11:12:00-04:00,1757949120,110.225,110.23,110.225,110.225,716.0
2025-09-15T11:13:00-04:00,1757949180,110.23,110.23,110.22,110.22,804.0
2025-09-15T11:14:00-04:00,1757949240,110.21,110.21,110.2,110.21,1204.0
2025-09-15T11:15:00-04:00,1757949300,110.2045,110.2055,110.2045,110.2055,434.0
2025-09-15T11:16:00-04:00,1757949360,110.21,110.24,110.21,110.23,772.0
2025-09-15T11:17:00-04:00,1757949420,110.2,110.2,110.1832,110.185,2913.0
2025-09-15T11:18:00-04:00,1757949480,110.21,110.2385,110.2,110.2,2080.0
2025-09-15T11:19:00-04:00,1757949540,110.19,110.19,110.15,110.1555,4818.0
2025-09-15T11:20:00-04:00,1757949600,110.16,110.16,110.14,110.14,438.0
2025-09-15T11:21:00-04:00,1757949660,110.135,110.14,110.101,110.11,4406.0
2025-09-15T11:22:00-04:00,1757949720,110.095,110.1,110.0701,110.085,837.0
2025-09-15T11:23:00-04:00,1757949780,110.07,110.07,110.025,110.04,5322.0
2025-09-15T11:24:00-04:00,1757949840,110.04,110.045,110.04,110.045,599.0
2025-09-15T11:25:00-04:00,1757949900,110.08,110.08,110.08,110.08,598.0
2025-09-15T11:26:00-04:00,1757949960,110.095,110.1199,110.095,110.1199,693.0
2025-09-15T11:27:00-04:00,1757950020,110.17,110.17,110.16,110.16,768.0
2025-09-15T11:28:00-04:00,1757950080,110.15,110.15,110.145,110.145,443.0
2025-09-15T11:29:00-04:00,1757950140,110.09,110.09,110.0501,110.0501,2081.0
2025-09-15T11:30:00-04:00,1757950200,110.08,110.08,110.05,110.05,1279.0
2025-09-15T11:31:00-04:00,1757950260,110.06,110.06,110.06,110.06,343.0
2025-09-15T11:32:00-04:00,1757950320,110.025,110.0498,110.025,110.04,735.0
2025-09-15T11:34:00-04:00,1757950440,110.04,110.08,110.04,110.07,1784.0
2025-09-15T11:35:00-04:00,1757950500,110.09,110.09,110.06,110.0643,1421.0
2025-09-15T11:36:00-04:00,1757950560,110.065,110.1,110.065,110.1,523.0
2025-09-15T11:37:00-04:00,1757950620,110.08,110.1,110.08,110.1,1340.0
2025-09-15T11:38:00-04:00,1757950680,110.13,110.13,110.13,110.13,491.0
2025-09-15T11:39:00-04:00,1757950740,110.14,110.15,110.14,110.15,490.0
2025-09-15T11:40:00-04:00,1757950800,110.165,110.1798,110.16,110.1798,1600.0
2025-09-15T11:41:00-04:00,1757950860,110.17,110.21,110.1693,110.21,1074.0
2025-09-15T11:42:00-04:00,1757950920,110.18,110.18,110.16,110.16,1714.0
2025-09-15T11:43:00-04:00,1757950980,110.14,110.15,110.12,110.12,674.0
2025-09-15T11:44:00-04:00,1757951040,110.09,110.11,110.08,110.08,1550.0
2025-09-15T11:45:00-04:00,1757951100,110.0684,110.07,110.05,110.05,1593.0
2025-09-15T11:46:00-04:00,1757951160,110.07,110.09,110.07,110.09,1113.0
2025-09-15T11:47:00-04:00,1757951220,110.09,110.1,110.09,110.1,1556.0
2025-09-15T11:48:00-04:00,1757951280,110.11,110.12,110.11,110.12,478.0
2025-09-15T11:49:00-04:00,1757951340,110.1157,110.12,110.11,110.12,881.0
2025-09-15T11:50:00-04:00,1757951400,110.14,110.14,110.14,110.14,434.0
2025-09-15T11:51:00-04:00,1757951460,110.12,110.12,110.0802,110.09,3071.0
2025-09-15T11:52:00-04:00,1757951520,110.08,110.09,110.08,110.09,2215.0
2025-09-15T11:53:00-04:00,1757951580,110.1,110.12,110.1,110.12,1430.0
2025-09-15T11:54:00-04:00,1757951640,110.12,110.15,110.12,110.15,1214.0
2025-09-15T11:55:00-04:00,1757951700,110.15,110.15,110.14,110.14,725.0
2025-09-15T11:56:00-04:00,1757951760,110.12,110.16,110.12,110.16,886.0
2025-09-15T11:57:00-04:00,1757951820,110.15,110.17,110.125,110.16,17334.0
2025-09-15T11:58:00-04:00,1757951880,110.18,110.19,110.15,110.16,2374.0
2025-09-15T11:59:00-04:00,1757951940,110.15,110.15,110.1399,110.14,1090.0
2025-09-15T12:00:00-04:00,1757952000,110.14,110.15,110.13,110.14,3222.0
2025-09-15T12:01:00-04:00,1757952060,110.135,110.135,110.125,110.125,1332.0
2025-09-15T12:02:00-04:00,1757952120,110.125,110.14,110.125,110.1299,1619.0
2025-09-15T12:03:00-04:00,1757952180,110.13,110.13,110.1099,110.11,792.0
2025-09-15T12:04:00-04:00,1757952240,110.1,110.12,110.1,110.1,778.0
2025-09-15T12:05:00-04:00,1757952300,110.12,110.12,110.08,110.08,1347.0
2025-09-15T12:06:00-04:00,1757952360,110.1,110.1,110.09,110.09,671.0
2025-09-15T12:07:00-04:00,1757952420,110.1,110.11,110.1,110.1,706.0
2025-09-15T12:08:00-04:00,1757952480,110.14,110.17,110.14,110.165,1903.0
2025-09-15T12:09:00-04:00,1757952540,110.15,110.18,110.15,110.18,710.0
2025-09-15T12:10:00-04:00,1757952600,110.18,110.1801,110.155,110.155,1086.0
2025-09-15T12:11:00-04:00,1757952660,110.16,110.18,110.16,110.18,1448.0
2025-09-15T12:12:00-04:00,1757952720,110.1859,110.195,110.1857,110.1857,1781.0
2025-09-15T12:13:00-04:00,1757952780,110.19,110.21,110.19,110.21,1867.0
2025-09-15T12:14:00-04:00,1757952840,110.2193,110.22,110.2,110.2,762.0
2025-09-15T12:15:00-04:00,1757952900,110.205,110.21,110.205,110.2057,2285.0
2025-09-15T12:16:00-04:00,1757952960,110.225,110.225,110.21,110.21,1458.0
2025-09-15T12:17:00-04:00,1757953020,110.22,110.22,110.2,110.21,1659.0
2025-09-15T12:18:00-04:00,1757953080,110.21,110.2101,110.2087,110.2101,452.0
2025-09-15T12:19:00-04:00,1757953140,110.1979,110.1979,110.185,110.185,1705.0
2025-09-15T12:20:00-04:00,1757953200,110.17,110.19,110.17,110.18,934.0
2025-09-15T12:21:00-04:00,1757953260,110.15,110.15,110.15,110.15,476.0
2025-09-15T12:22:00-04:00,1757953320,110.15,110.15,110.15,110.15,484.0
2025-09-15T12:23:00-04:00,1757953380,110.16,110.185,110.16,110.185,1477.0
2025-09-15T12:24:00-04:00,1757953440,110.2096,110.2096,110.175,110.175,1055.0
2025-09-15T12:25:00-04:00,1757953500,110.185,110.185,110.17,110.17,2202.0
2025-09-15T12:26:00-04:00,1757953560,110.14,110.15,110.14,110.15,386.0
2025-09-15T12:27:00-04:00,1757953620,110.1999,110.1999,110.1513,110.16,1444.0
2025-09-15T12:28:00-04:00,1757953680,110.17,110.17,110.15,110.15,440.0
2025-09-15T12:29:00-04:00,1757953740,110.14,110.15,110.115,110.13,3383.0
2025-09-15T12:30:00-04:00,1757953800,110.13,110.16,110.13,110.16,738.0
2025-09-15T12:31:00-04:00,1757953860,110.17,110.18,110.17,110.18,1083.0
2025-09-15T12:32:00-04:00,1757953920,110.1984,110.2,110.18,110.19,1275.0
2025-09-15T12:33:00-04:00,1757953980,110.195,110.195,110.19,110.19,595.0
2025-09-15T12:34:00-04:00,1757954040,110.185,110.21,110.185,110.21,1047.0
2025-09-15T12:35:00-04:00,1757954100,110.1957,110.2,110.1957,110.2,706.0
2025-09-15T12:36:00-04:00,1757954160,110.19,110.2,110.17,110.17,2732.0
2025-09-15T12:37:00-04:00,1757954220,110.15,110.15,110.15,110.15,381.0
2025-09-15T12:38:00-04:00,1757954280,110.1599,110.1599,110.1599,110.1599,355.0
2025-09-15T12:40:00-04:00,1757954400,110.1657,110.1657,110.1657,110.1657,602.0
2025-09-15T12:41:00-04:00,1757954460,110.14,110.14,110.11,110.11,3712.0
2025-09-15T12:42:00-04:00,1757954520,110.13,110.13,110.13,110.13,326.0
2025-09-15T12:43:00-04:00,1757954580,110.12,110.145,110.12,110.12,2837.0
2025-09-15T12:44:00-04:00,1757954640,110.14,110.15,110.13,110.13,5967.0
2025-09-15T12:45:00-04:00,1757954700,110.12,110.12,110.09,110.09,1612.0
2025-09-15T12:46:00-04:00,1757954760,110.09,110.09,110.08,110.09,4648.0
2025-09-15T12:47:00-04:00,1757954820,110.08,110.1,110.08,110.09,1448.0
2025-09-15T12:48:00-04:00,1757954880,110.09,110.12,110.09,110.11,1333.0
2025-09-15T12:49:00-04:00,1757954940,110.11,110.11,110.105,110.105,1150.0
2025-09-15T12:50:00-04:00,1757955000,110.11,110.11,110.11,110.11,228.0
2025-09-15T12:51:00-04:00,1757955060,110.12,110.12,110.115,110.115,577.0
2025-09-15T12:52:00-04:00,1757955120,110.1,110.11,110.09,110.09,1711.0
2025-09-15T12:53:00-04:00,1757955180,110.08,110.08,110.08,110.08,334.0
2025-09-15T12:54:00-04:00,1757955240,110.08,110.0855,110.075,110.0855,1078.0
2025-09-15T12:55:00-04:00,1757955300,110.07,110.07,110.045,110.045,905.0
2025-09-15T12:56:00-04:00,1757955360,110.04,110.07,110.04,110.07,838.0
2025-09-15T12:57:00-04:00,1757955420,110.03,110.03,110.0,110.0,1700.0
2025-09-15T12:58:00-04:00,1757955480,109.965,110.02,109.965,110.01,918.0
2025-09-15T12:59:00-04:00,1757955540,110.0,110.005,109.985,109.985,611.0
2025-09-15T13:00:00-04:00,1757955600,109.97,109.97,109.94,109.94,5842.0
2025-09-15T13:01:00-04:00,1757955660,109.97,109.98,109.96,109.98,2510.0
2025-09-15T13:02:00-04:00,1757955720,109.98,109.98,109.96,109.97,1413.0
2025-09-15T13:03:00-04:00,1757955780,110.0025,110.0025,109.96,109.995,1194.0
