ts_utc,ts_nyt_epoch,open,high,low,close,volume
2025-09-15T09:30:00-04:00,1757943000,205.4,205.7,205.25,205.7,53583.0
2025-09-15T09:31:00-04:00,1757943060,205.72,205.78,205.66,205.7099,24080.0
2025-09-15T09:32:00-04:00,1757943120,205.6799,205.7388,205.6,205.68,27093.0
2025-09-15T09:33:00-04:00,1757943180,205.602,205.69,205.5,205.5,14460.0
2025-09-15T09:34:00-04:00,1757943240,205.48,205.66,205.48,205.6,7689.0
2025-09-15T09:35:00-04:00,1757943300,205.64,205.7,205.6,205.66,17007.0
2025-09-15T09:36:00-04:00,1757943360,205.6483,205.74,205.57,205.59,15699.0
2025-09-15T09:37:00-04:00,1757943420,205.55,205.69,205.52,205.65,14209.0
2025-09-15T09:38:00-04:00,1757943480,205.66,205.8197,205.6,205.78,17925.0
2025-09-15T09:39:00-04:00,1757943540,205.84,205.8701,205.7805,205.825,15545.0
2025-09-15T09:40:00-04:00,1757943600,205.82,205.99,205.82,205.97,23760.0
2025-09-15T09:41:00-04:00,1757943660,205.93,205.995,205.66,205.71,18786.0
2025-09-15T09:42:00-04:00,1757943720,205.7099,205.75,205.54,205.54,6909.0
2025-09-15T09:43:00-04:00,1757943780,205.5809,205.61,205.46,205.46,12299.0
2025-09-15T09:44:00-04:00,1757943840,205.42,205.43,205.29,205.3107,8850.0
2025-09-15T09:45:00-04:00,1757943900,205.41,205.65,205.41,205.65,17431.0
2025-09-15T09:46:00-04:00,1757943960,205.6414,205.7,205.6,205.7,11538.0
2025-09-15T09:47:00-04:00,1757944020,205.73,205.81,205.64,205.81,12286.0
2025-09-15T09:48:00-04:00,1757944080,205.84,205.88,205.79,205.85,12035.0
2025-09-15T09:49:00-04:00,1757944140,205.9,206.01,205.84,205.909,25685.0
2025-09-15T09:50:00-04:00,1757944200,205.9,205.9975,205.82,205.9975,20798.0
2025-09-15T09:51:00-04:00,1757944260,205.985,206.15,205.95,206.12,18745.0
2025-09-15T09:52:00-04:00,1757944320,206.12,206.16,206.03,206.06,12124.0
2025-09-15T09:53:00-04:00,1757944380,206.03,206.1599,206.001,206.05,21592.0
2025-09-15T09:54:00-04:00,1757944440,206.051,206.18,206.0401,206.1422,15280.0
2025-09-15T09:55:00-04:00,1757944500,206.1491,206.224,206.09,206.11,10089.0
2025-09-15T09:56:00-04:00,1757944560,206.15,206.15,206.07,206.07,4476.0
2025-09-15T09:57:00-04:00,1757944620,206.07,206.29,206.04,206.19,15999.0
2025-09-15T09:58:00-04:00,1757944680,206.22,206.27,206.21,206.25,7884.0
2025-09-15T09:59:00-04:00,1757944740,206.3,206.36,206.28,206.3,6397.0
2025-09-15T10:00:00-04:00,1757944800,206.33,206.39,206.18,206.22,12788.0
2025-09-15T10:01:00-04:00,1757944860,206.2,206.22,206.11,206.11,18450.0
2025-09-15T10:02:00-04:00,1757944920,206.13,206.13,206.01,206.01,7099.0
2025-09-15T10:03:00-04:00,1757944980,206.03,206.08,205.96,205.96,18240.0
2025-09-15T10:04:00-04:00,1757945040,205.98,205.98,205.91,205.98,5925.0
2025-09-15T10:05:00-04:00,1757945100,205.97,206.02,205.875,205.88,17551.0
2025-09-15T10:06:00-04:00,1757945160,205.9301,206.05,205.93,206.0,6861.0
