ts_utc,ts_nyt_epoch,open,high,low,close,volume
2025-09-15T09:30:00-04:00,1757943000,14.92,14.9299,14.9,14.905,43743.0
2025-09-15T09:31:00-04:00,1757943060,14.9036,14.905,14.9,14.9,9273.0
2025-09-15T09:32:00-04:00,1757943120,14.9053,14.9199,14.9011,14.9035,20385.0
2025-09-15T09:33:00-04:00,1757943180,14.91,14.9197,14.91,14.9183,2375.0
2025-09-15T09:34:00-04:00,1757943240,14.9166,14.9199,14.9135,14.9199,15964.0
2025-09-15T09:35:00-04:00,1757943300,14.9199,14.9199,14.91,14.915,1590.0
2025-09-15T09:36:00-04:00,1757943360,14.9151,14.9199,14.9,14.9199,42983.0
2025-09-15T09:37:00-04:00,1757943420,14.915,14.9157,14.91,14.915,10700.0
2025-09-15T09:38:00-04:00,1757943480,14.91,14.9151,14.91,14.91,25523.0
2025-09-15T09:39:00-04:00,1757943540,14.905,14.91,14.9001,14.91,9197.0
2025-09-15T09:40:00-04:00,1757943600,14.9099,14.9099,14.8935,14.8935,35895.0
2025-09-15T09:41:00-04:00,1757943660,14.8957,14.91,14.8957,14.905,61831.0
2025-09-15T09:42:00-04:00,1757943720,14.9001,14.91,14.9001,14.91,4768.0
2025-09-15T09:43:00-04:00,1757943780,14.9169,14.9199,14.9143,14.9143,8237.0
2025-09-15T09:44:00-04:00,1757943840,14.9197,14.9299,14.915,14.9246,28762.0
2025-09-15T09:45:00-04:00,1757943900,14.928,14.928,14.9101,14.9125,10157.0
2025-09-15T09:46:00-04:00,1757943960,14.9195,14.9195,14.91,14.91,4614.0
2025-09-15T09:47:00-04:00,1757944020,14.905,14.91,14.9001,14.9055,19063.0
2025-09-15T09:48:00-04:00,1757944080,14.9097,14.9097,14.9001,14.905,13592.0
2025-09-15T09:49:00-04:00,1757944140,14.9,14.9,14.89,14.8999,129698.0
2025-09-15T09:50:00-04:00,1757944200,14.8999,14.9,14.89,14.8901,31902.0
2025-09-15T09:51:00-04:00,1757944260,14.8951,14.8965,14.89,14.89,34215.0
2025-09-15T09:52:00-04:00,1757944320,14.8851,14.8975,14.8803,14.895,31569.0
2025-09-15T09:53:00-04:00,1757944380,14.8996,14.8996,14.8801,14.8901,49393.0
2025-09-15T09:54:00-04:00,1757944440,14.895,14.8962,14.885,14.885,38860.0
2025-09-15T09:55:00-04:00,1757944500,14.89,14.89,14.881,14.8881,2322.0
2025-09-15T09:56:00-04:00,1757944560,14.89,14.89,14.8802,14.89,13918.0
2025-09-15T09:57:00-04:00,1757944620,14.89,14.89,14.88,14.889183,15864.0
2025-09-15T09:58:00-04:00,1757944680,14.885,14.8868,14.88,14.885,1565.0
2025-09-15T09:59:00-04:00,1757944740,14.8886,14.8886,14.875,14.875,17882.0
2025-09-15T10:00:00-04:00,1757944800,14.88,14.89,14.8797,14.8865,2878.0
2025-09-15T10:01:00-04:00,1757944860,14.89,14.89,14.8801,14.885,9380.0
2025-09-15T10:02:00-04:00,1757944920,14.8881,14.89,14.8815,14.89,55495.0
2025-09-15T10:03:00-04:00,1757944980,14.89,14.8957,14.8899,14.8901,45581.0
2025-09-15T10:04:00-04:00,1757945040,14.8934,14.8999,14.8934,14.8999,9134.0
2025-09-15T10:05:00-04:00,1757945100,14.8907,14.9,14.8907,14.8951,15554.0
2025-09-15T10:06:00-04:00,1757945160,14.8914,14.8999,14.8902,14.8999,8580.0
2025-09-15T10:07:00-04:00,1757945220,14.895,14.8999,14.8901,14.8901,3838.0
2025-09-15T10:08:00-04:00,1757945280,14.89,14.8955,14.89,14.895,5700.0
2025-09-15T10:09:00-04:00,1757945340,14.895,14.9099,14.895,14.905,34150.0
2025-09-15T10:10:00-04:00,1757945400,14.9001,14.9092,14.895,14.8985,89939.0
2025-09-15T10:11:00-04:00,1757945460,14.8985,14.9098,14.895,14.905,72135.0
2025-09-15T10:12:00-04:00,1757945520,14.9,14.9099,14.9,14.9088,65863.0
2025-09-15T10:13:00-04:00,1757945580,14.901,14.9057,14.9,14.9,10219.0
2025-09-15T10:14:00-04:00,1757945640,14.905,14.905,14.9,14.9,2064.0
2025-09-15T10:15:00-04:00,1757945700,14.8988,14.8988,14.8901,14.895,10070.0
2025-09-15T10:16:00-04:00,1757945760,14.895,14.9,14.895,14.9,6278.0
2025-09-15T10:17:00-04:00,1757945820,14.8985,14.905,14.895,14.9001,41320.0
2025-09-15T10:18:00-04:00,1757945880,14.9099,14.9099,14.905,14.905,5157.0
2025-09-15T10:19:00-04:00,1757945940,14.905,14.905,14.905,14.905,280.0
2025-09-15T10:20:00-04:00,1757946000,14.905,14.9092,14.9,14.9,27744.0
2025-09-15T10:21:00-04:00,1757946060,14.9,14.9,14.895,14.9,86705.0
2025-09-15T10:22:00-04:00,1757946120,14.9,14.9099,14.89,14.8997,174279.0
2025-09-15T10:23:00-04:00,1757946180,14.8984,14.8999,14.8935,14.8935,4340.0
2025-09-15T10:24:00-04:00,1757946240,14.9,14.9,14.8816,14.8908,39673.0
2025-09-15T10:25:00-04:00,1757946300,14.8954,14.8954,14.88,14.89,73261.0
2025-09-15T10:26:00-04:00,1757946360,14.8851,14.8851,14.8802,14.8802,3032.0
2025-09-15T10:27:00-04:00,1757946420,14.88,14.8851,14.8701,14.8701,23660.0
2025-09-15T10:28:00-04:00,1757946480,14.875,14.88,14.8701,14.8701,8726.0
2025-09-15T10:29:00-04:00,1757946540,14.875,14.8751,14.8702,14.8702,1623.0
2025-09-15T10:30:00-04:00,1757946600,14.875,14.89,14.87,14.8711,320876.0
2025-09-15T10:31:00-04:00,1757946660,14.8708,14.8794,14.8708,14.8794,3446.0
2025-09-15T10:32:00-04:00,1757946720,14.8711,14.875,14.87,14.87,27522.0
2025-09-15T10:33:00-04:00,1757946780,14.875,14.8787,14.87,14.87,3747.0
2025-09-15T10:34:00-04:00,1757946840,14.8797,14.8851,14.87,14.8832,41795.0
2025-09-15T10:35:00-04:00,1757946900,14.885,14.885,14.8801,14.8845,11405.0
2025-09-15T10:36:00-04:00,1757946960,14.885,14.885,14.885,14.885,321.0
2025-09-15T10:37:00-04:00,1757947020,14.885,14.885,14.885,14.885,160.0
2025-09-15T10:38:00-04:00,1757947080,14.8853,14.8858,14.8853,14.8858,2218.0
2025-09-15T10:39:00-04:00,1757947140,14.885,14.8898,14.885,14.8898,4160.0
2025-09-15T10:40:00-04:00,1757947200,14.885,14.885,14.8801,14.8801,10129.0
2025-09-15T10:41:00-04:00,1757947260,14.885,14.885,14.8702,14.8702,38020.0
2025-09-15T10:42:00-04:00,1757947320,14.8797,14.8799,14.875,14.8794,2080.0
2025-09-15T10:43:00-04:00,1757947380,14.875,14.878602,14.875,14.8751,571.0
2025-09-15T10:44:00-04:00,1757947440,14.875,14.875,14.87,14.87,118748.0
2025-09-15T10:45:00-04:00,1757947500,14.8697,14.87,14.8605,14.8608,32997.0
2025-09-15T10:46:00-04:00,1757947560,14.87,14.87,14.8612,14.865,3944.0
